metabolite_identification	26	31	47	44	14	41	9	36	43	12	34	4	24	48	27	39	38	42	20	66	68	40	63	61	46	56	69	74	67	72	64	71	78	79	83	70	45	18	1	84	62	SG	CE	IRA	CM	95	89	80	97	99	82	101	94	106	104	109	AA	RI	98	108	111	POS 12	DLMC 93	POS 8	POS 4	POS 13	POS 6	POS 2	POS 3	POS 9	127	136	130	132	POS 16	139	POS 14	POS 15	125	138	129	126	134	B	D	C	A	SC	NC	ST	EB	EM	MC	MM	AI	EA	SA 3	SA 5	SA 6	SA 13	SA 10	SA 12	SA 7	SA 11	SA 2	SA 9	SA 4	SA 8	SA 1	DA 40	DA 41	DA 39	DA 42	DA 44	DA 43	DA 24	DA 26	DA 28	DA 25	DA 23	DA 20	DA 7	DA 2	DA 1	DA 10	DA 5	DA 3	DA 8	DA 4	DA 6	DA 9	DA 12	DA 11	DA 17	DA 14	RIA 2	RIA 1	DA 18	DA 21	NEG 5	NEG 6	NEG 16	NEG 12	NEG 19	NEG 35	NEG 20	NEG 28	NEG 22	NEG 46	NEG 37	NEG 21	NEG 26	NEG 29	NEG 32	NEG 30
PE(P-16:0_22:6)	3.200633049	1.466026386	3.812544732	1.972991004	1.216415511	1.72457779	1.247035436	1.498075886	2.265111713	2.489252617	4.450691783	1.460577411	1.438003997	3.721574114	2.032285753	1.259947868	1.215341327	2.126707468	1.46982177	1.437643696	0.823221374	2.959787988	2.172325174	1.273216048	1.34413746	1.746547792	0.642635322	1.601315638	1.23742004	0.891476619	1.207513009	1.047585127	1.978366765	1.210168222	2.015831357	1.105490921	1.126018798	1.527898516	2.430135874	2.746122399	1.633130878	1.729531744	2.931752416	1.364780411	1.970701282	2.329911342	2.013070449	1.534090119	1.813049094	1.946685665	1.709672914	1.980819486	1.58813496	1.872568626	1.775584379	1.13067103	1.187936354	1.430092084	1.30910679	1.224871057	1.967312995	1.150119349	2.77215315	1.16633291	2.702019652	1.732608004	1.167358508	1.711701656	0.540677554	1.30951456	1.71399762	2.8361845	1.541046694	1.482780064	2.426813357	1.094169487	1.828569008	2.02088014	1.575791449	2.42377235	2.375842691	1.631656776	1.021159429	3.748108528	3.842818919	3.1588281	3.231587331	1.785036219	2.310148862	2.415260718	3.674310489	2.37607069	2.206042339	2.33581015	1.779823724	1.288514037	3.818583434	2.083150608	2.569536533	2.38414126	3.99348885	5.17250004	3.724188484	2.743663939	3.492641298	5.538707761	5.067665359	3.593570962	3.539902735	2.793343328	1.726894568	1.52422946	1.08218822	1.648574617	4.800836961	2.517384809	6.148973282	2.700342547	1.79769766	5.352560915	2.463191149	1.682371779	3.347111601	2.047355583	2.644032314	1.944342338	2.824242003	8.853693442	2.902085276	2.213386494	3.609816442	2.212473977	2.700578661	0.908002118	12.98718516	0.942186059	1.425820975	2.88109537	4.735861366	1.448516017	1.247834041	1.659712325	4.873461454	0.987879235	1.676672402	3.459177125	3.427718102	2.063108069	2.195465667	2.704177134	2.2049537	2.030910954	2.668338672	1.606529151	3.378946562
PE(P-18:0_22:4)	0.990452055	0.139754922	0.288479131	0.502876604	0.277285343	0.204794055	0.158361575	0.23152592	0.228459095	0.475299535	0.36895871	0.091730649	0.216436784	0.45018781	0.333364579	0.164987264	0.154233669	0.149907145	0.138533009	0.070351965	0.157203212	0.474793188	0.212628031	0.114114438	0.190704294	0.274565528	0.063379169	0.111724466	0.160546929	0.092919535	0.170094064	0.083805078	0.159322312	0.211680499	0.33782965	0.205746504	0.085498694	0.191685181	0.138892014	0.386831887	0.22387481	0.299167591	0.334779945	0.195781016	0.180675256	0.334212373	0.07765549	0.253143767	0.154197373	0.192822634	0.147723097	0.173423864	0.224628488	0.223353578	0.074081802	0.074730922	0.17709406	0.060665603	0.268239953	0.261331685	0.141230007	0.148694593	0.314193998	0.093455602	0.275766654	0.175172006	0.054973617	0.308482483	0.024888069	0.217314242	0.210284836	0.286640961	0.266950755	0.1271424	0.153876203	0.195391463	0.22916661	0.155314588	0.237493137	0.22682112	0.188428746	0.203828854	0.185344746	0.5537615	0.298251676	0.219894996	0.700826237	0.172817892	0.420008968	0.310994731	0.237445551	0.1516871	0.140796605	0.215815191	0.266425039	0.143403709	0.331784719	0.340059342	0.285066949	0.307497462	0.503305855	0.418369112	0.538550952	0.358830827	0.255660298	0.437748518	0.298617586	0.503906613	0.335539533	0.460524888	0.100710603	0.257130282	0.061277513	0.051839913	0.12945001	0.093106853	0.204935102	0.184642967	0.114024422	0.88080646	0.240690334	0.14226971	0.325584552	0.193409616	0.444084093	0.333584835	0.367649898	0.586560257	0.280500234	0.082902909	0.41506949	0.185557663	0.374039685	0.111349255	0.515242668	0.203687287	0.117346586	0.259116349	0.270703838	0.216127216	0.161678225	0.191340673	0.23027444	0.236449344	0.10702752	0.30994756	0.655856673	0.206500897	0.370986832	0.373718456	0.095815728	0.260209267	0.275764453	0.182313701	0.417606367
PE(P-18:0_22:5)	0.757257086	0.354620858	0.314872932	0.630413091	0.473599513	0.307571444	0.227615187	0.240725526	0.330183294	0.827917656	0.531502571	0.110766493	0.176928358	0.829689632	0.4972025	0.166092842	0.152282118	0.307805111	0.166235513	0.064896936	0.293111042	0.574266329	0.291751468	0.191259143	0.100135711	0.468207644	0.086100337	0.224793839	0.249327202	0.244453418	0.234459077	0.142869918	0.455686461	0.21751127	0.47588627	0.3627016	0.347469526	0.060407622	0.558511876	0.491894022	0.443912836	0.663326422	0.556841281	0.294713739	0.466405043	0.713293341	0.208488908	0.559811245	0.309995054	0.288360314	0.267465987	0.165265654	0.225388652	0.28817117	0.246597826	0.224198693	0.37323759	0.21784017	0.466947011	0.468101935	0.190678951	0.282369783	1.226458053	0.175261129	0.237954447	0.320801905	0.198469008	0.433775279	0.105095163	0.395005192	0.634129647	1.178819582	0.394718433	0.313831947	0.285640908	0.370865564	0.305278203	0.113040997	0.444448646	0.323957282	0.509287996	0.33641307	0.198594391	0.599235503	0.585535056	0.545847948	0.727579689	0.511886855	0.522953777	0.477731662	0.57181979	0.445066803	0.397124417	0.451232806	0.55436138	0.24595716	0.666403388	0.376399129	0.385322162	0.736629398	0.648849372	1.01772896	1.017536244	0.825779297	0.581950252	0.693814344	0.928800218	0.945828905	0.774697168	0.865719867	0.30171649	0.278079267	0.141212456	0.638508724	2.651268806	0.838091443	3.364901255	0.574771385	0.479046238	2.02245915	0.479562494	0.405950872	0.98479709	0.360516123	1.268159973	0.572744966	0.844361397	2.38027452	0.52531924	0.341013418	2.599955055	0.199575847	0.860627605	0.235312228	3.856172259	0.291951513	0.310840387	0.709315203	0.620007628	0.113492464	0.210906045	0.241356882	0.511649468	0.4294018	0.232340224	0.564292079	0.89944751	0.502900259	0.561169551	0.464854924	0.272041517	0.361045186	0.455843566	0.383452561	0.782149617
PE(P-20:0_20:5)	0.657479624	0.334137274	0.568160651	0.917611074	0.492922083	0.258050442	0.057037409	0.235795195	0.327423912	0.792349308	0.504637194	0.110766493	0.377613844	0.796446413	0.451260028	0.254553506	0.132740636	0.290757401	0.150052336	0.059534992	0.258525542	0.544193428	0.288766034	0.182295125	0.201572877	0.404694889	0.137968672	0.202740199	0.211963919	0.253739993	0.229837283	0.144620992	0.397625882	0.192690932	0.446877871	0.351496438	0.338516536	0.105510878	0.53953833	0.539482206	0.447536793	0.728488102	0.573384971	0.300848797	0.42855721	0.69221113	0.22200183	0.554215015	0.310369664	0.285963362	0.269607605	0.186330551	0.24460734	0.285274073	0.234372584	0.232048734	0.376000669	0.251367694	0.472431679	0.519165514	0.069673297	0.232554406	1.105994395	0.195150188	0.308542021	0.349799945	0.210793716	0.445005563	0.097779683	0.438586324	0.574220564	0.937236985	0.408754923	0.108298504	0.281038979	0.37272602	0.299713852	0.306500223	0.438907319	0.325049023	0.502277298	0.345798905	0.264223929	0.587446476	0.55861425	0.356748758	0.668595751	0.484817061	0.530403858	0.185052908	0.569501589	0.413634051	0.3726696	0.438341441	0.560892381	0.082093824	0.670237169	0.406697512	0.403188517	0.814739477	0.705516838	1.038826863	1.061274209	0.828057726	0.602999548	0.708280024	0.9725046	0.975978966	0.471081618	0.776958348	0.307749929	0.293403691	0.138060943	0.603324647	2.652712858	0.860824891	3.482405628	0.564885916	0.466538797	2.055997369	0.411701015	0.400169033	0.923096284	0.355892084	1.246062902	0.573515427	0.782524694	2.290033566	0.480951821	0.332362487	2.447443837	0.179380786	1.061129192	0.247303775	4.257593814	0.270821902	0.297562204	0.701622199	0.668489032	0.330677472	0.245196916	0.237213453	0.563397244	0.430667058	0.236280021	0.611354647	0.951325141	0.275818632	0.576074145	0.496374614	0.275377924	0.382931166	0.469694635	0.116717845	0.885175287
PE(P-18:0_22:6)	1.967290964	1.008529377	1.610021361	1.527846372	0.593343083	0.919134429	0.604466707	0.866317686	1.185301241	1.575167024	2.757213766	0.805392537	0.907974822	2.064721627	0.943766513	0.871794425	0.837672582	1.087773001	0.658935178	0.542224227	0.453393898	2.114268162	1.832591303	0.686635384	0.797593591	1.145615977	0.269953879	1.117004526	0.811830068	0.73991264	0.878612789	0.466848565	1.204616075	0.732849911	1.379198387	0.557836915	0.769591085	0.996595171	1.2008975	1.785596852	1.273712298	1.002595648	2.179372373	0.968202891	0.941935058	1.319997883	0.895289719	0.950553681	1.215619456	1.228431047	0.917024602	1.138654609	0.948255989	1.353260646	0.955726704	0.650271811	0.762778114	0.581317381	1.50019221	0.677006415	0.95275599	0.643857637	2.961378712	0.501085697	1.499500251	1.138933377	0.568225235	1.205954334	0.230490689	0.828850668	1.154748621	1.994306345	1.055227715	0.895450076	1.763909484	0.785573701	1.138948466	1.510230156	1.107907383	1.759099281	1.239421393	1.142060934	0.622032257	2.549510938	2.252321734	1.874789944	2.600638947	0.83721631	1.702839653	2.301581708	2.546813618	1.620536451	1.078049119	1.493590747	1.556753058	0.9428808	2.658858949	1.530231935	1.390895134	1.323885823	2.202665967	3.57207584	2.349184788	1.629728397	1.508744155	3.158702161	4.239380111	2.295843377	3.737821243	2.512756008	1.100281473	1.28038289	0.487630591	1.318636558	3.758418338	1.795905738	4.829920652	1.316038184	1.497417678	5.454894394	1.489721636	0.81177038	2.694094186	0.843872831	2.150966934	1.204205715	2.010012789	6.366302386	2.213731749	1.101781652	3.166353453	1.150242759	2.140473787	0.676066691	9.390569527	0.980301894	1.1759935	1.773804511	2.68207851	0.89095778	0.75774935	1.087141825	2.593091478	0.801149439	0.932429771	1.62253188	2.856071285	1.530166949	1.23460345	1.494037058	0.926385235	0.923225937	1.344126713	0.860104086	1.668790898
PE(P-18:1_22:6)	1.152551011	0.597370586	1.483267694	1.097451843	0.401979782	0.632649008	0.301018818	0.806003725	0.97963375	1.017854423	2.269568236	0.696673424	0.73748088	1.788550882	0.838755468	0.682934744	0.507286559	1.450088328	0.612498162	0.453363604	0.301480326	1.652597488	1.14883304	0.451696927	0.607122831	1.050089902	0.231150311	1.021114882	0.665701203	0.571304972	0.814699524	0.464708668	0.869457153	0.700261981	1.530251839	0.475042998	0.56155259	0.712809122	0.939680256	1.386718346	0.708778213	0.57071671	1.170492819	0.43542166	0.700883368	1.20647733	0.433359936	0.529045443	0.751463605	0.863170497	0.657220999	0.826248451	0.58079086	0.777124309	0.698139892	0.416749077	0.467961791	0.618126731	0.705153307	0.605394858	0.754548098	0.620923795	1.171119464	0.435570291	1.603796054	0.609319155	0.537104955	0.664250584	0.321269415	0.476924478	0.717784418	0.819613028	0.691668642	0.6919141	1.255388752	0.633135952	0.850888807	0.899287887	0.602346671	0.873357767	0.836252027	0.712943743	0.426401468	1.552465518	2.083498564	1.439320083	1.751792469	0.506700883	1.000239656	1.185330315	1.795106767	0.926917004	0.764398077	1.100487367	0.761464089	0.589801714	1.980381364	1.082175328	1.073716402	0.697432043	1.453544699	2.273142508	1.491786194	1.157663358	1.106099056	2.735350522	2.442484785	1.375667159	1.621784191	1.50966176	1.299119397	0.483898188	0.501828576	0.654815486	1.107826518	1.428431716	1.503985169	1.139834073	0.629931992	2.501852504	1.286394442	0.637170071	1.805167723	0.80827489	0.844116935	0.882941412	1.502642571	4.593125243	1.303760862	1.061047706	1.030488043	0.999158398	1.190721254	0.516716018	5.720426811	0.625097801	0.700874278	1.673904134	1.86088322	0.847783696	0.577673076	0.636653719	1.905449794	0.539512066	0.761367136	1.285716925	1.657143862	1.226972115	1.058310228	1.006148849	0.860754149	0.657446843	1.058929231	0.537606718	1.505221545
PI(32:1)	0.043968482	0.012681203	0.037281016	0.024846245	0.111020768	0.053949223	0.069261057	0.051769932	0.062228206	0.074314323	0.055920216	0.067020243	0.014144413	0.019643511	0.115788301	0.035604223	0.010737361	0.047813786	0.015242616	0.046494139	0.041960015	0.026903712	0.019383381	0.044661753	0.026524075	0.064107373	0.028893623	0.040694539	0.011995203	0.018403542	0.013627177	0.031058436	0.047339858	0.022747963	0.027879448	0.031827064	0.030904189	0.014763446	0.027408329	0.018897267	0.005780864	0.016972504	0.018314261	0.0037611	0.007769857	0.022173544	0.016237322	0.01326198	0.007986282	0.008397773	0.016179655	0.032231112	0.005447479	0.000784825	0.037100933	0.013260689	0.006675631	0.02078073	0.026234247	0.028046499	0.009457679	0.00342859	0.038328291	0.004880707	0.077833074	0.019691326	0.026531429	0.013623429	0.009964484	0.015842404	0.002781816	0.023523043	0.009232899	0.00923999	0.016898724	0.019081466	0.012149922	0.01054563	0.008632835	0.016701387	0.017485896	0.010729804	0.013632393	0.18576079	0.037802938	0.046572104	0.034086248	0.027239474	0.012904658	0.040736564	0.013456316	0.030213106	0.03289445	0.008934404	0.010724068	0.011258804	0.019679386	0.027828068	0.057605494	0.016803635	0.0521437	0.041508881	0.047583142	0.028210806	0.038258085	0.06020466	0.060635379	4.94353072	0.024732015	0.00805901	0.011674818	0.008496075	0.018354907	0.01085922	0.041969191	0.026990399	0.045547297	0.062380594	0.01117331	0.018155613	0.024848349	0.030356784	0.032819987	0.036123972	0.02847586	0.042636543	0.109573101	0.146073741	0.088946366	0.051297386	0.053665997	0.063767088	0.034120344	0.006872748	0.046888241	0.002310879	0.005024446	0.02801635	0.064974635	0.072861983	0.039089888	0.019512409	0.040968428	0.009828795	0.004384396	0.036431787	0.010927279	0.021646366	0.021995885	0.027462403	0.028829213	0.025798988	0.029437486	0.010318198	0.037444822
PI(34:1)	0.138080738	0.151158655	0.640977985	0.368305005	0.387573121	0.373266541	0.347694841	0.434784362	0.367571639	0.469284127	0.347353845	0.498072479	0.177358425	0.381477931	0.550753972	0.327907335	0.168099898	0.305698746	0.179105068	0.256160138	0.195594534	0.213535943	0.139297088	0.262130352	0.299988208	0.46364551	0.186600657	0.52870582	0.124907924	0.181907954	0.111617945	0.250768969	0.63124771	0.206238103	0.157828847	0.235685342	0.253349483	0.178951817	0.246242104	0.212274325	0.068690068	0.112820602	0.212959086	0.054653338	0.063705633	0.171203357	0.094185721	0.100459564	0.085752639	0.064388563	0.131372508	0.2830368	0.092884358	0.089355282	0.221956667	0.101851123	0.103409749	0.1515297	0.137198789	0.124021766	0.120956184	0.062786799	0.226724448	0.046127118	0.648774617	0.109966079	0.173727239	0.093876421	0.126388761	0.2453572	0.124940204	0.111336903	0.114302175	0.087391057	0.09350018	0.106287441	0.113206142	0.070555289	0.096097693	0.225970991	0.105789435	0.090239641	0.061463226	0.906074806	0.313827995	0.375433756	0.272665191	0.130245666	0.093895954	0.116722109	0.111310266	0.088183432	0.224109419	0.088666415	0.064343618	0.063142844	0.142421589	0.122920731	0.104626795	0.112952456	0.128255	0.19633015	0.187105474	0.19058085	0.080012625	0.133456205	0.119125269	29.66445719	0.131722249	0.175582525	0.153991141	0.099905465	0.092844545	0.319210573	0.270695947	0.111323037	0.224532831	0.243756987	0.085978883	0.092466853	0.189421945	0.15686429	0.198509586	0.199403276	0.259470427	0.168246101	0.641076434	0.744379672	0.658418339	0.364197662	0.166339936	0.277656966	0.211372179	0.117498285	0.233769179	0.08418367	0.04267142	0.235966921	0.126541287	0.385399951	0.222018995	0.140066794	0.188453236	0.090291473	0.065598876	0.188719082	0.105443008	0.135269439	0.140686816	0.15627762	0.285817295	0.126358535	0.12234512	0.177412464	0.212307454
PI(34:2)	0.511097202	0.298983582	0.782500934	0.540350195	0.785850173	0.72929724	1.282661573	0.437279102	0.819948951	0.743377464	0.754849845	0.682019532	0.605900959	0.508266568	0.861887489	0.70261144	0.691164513	0.528590464	0.429059038	0.748482146	0.493375166	0.402240565	0.351057225	0.784925502	0.767839378	0.738090168	0.265287706	0.582781573	0.416561025	0.421801508	0.264656423	0.417930774	0.927772646	0.34198676	0.181120372	0.435565786	0.336743389	0.372289216	0.372922408	0.467943046	0.155706184	0.396755677	0.494744044	0.186943967	0.119022611	0.198268506	0.385251877	0.33114035	0.25814824	0.193615827	0.257613627	0.390026854	0.306964112	0.36568831	0.317798394	0.317694545	0.149200763	0.347168163	0.24657608	0.254367533	0.274758583	0.135091011	0.481222494	0.1226122	1.274718075	0.249066156	0.386196932	0.133107376	0.19624892	0.287131092	0.114751757	0.223287912	0.159804381	0.185832674	0.277965818	0.202425905	0.179593359	0.152610173	0.236707641	0.422342222	0.167746898	0.195839757	0.087421981	1.123869492	0.456012834	0.563870332	0.541314714	0.25789881	0.17966265	0.163705572	0.198469685	0.188488314	0.345337022	0.128388594	0.197767336	0.08947585	0.293325254	0.166440192	0.185960329	0.240355367	0.213404914	0.414133749	0.364081127	0.405136423	0.222882677	0.347091054	0.236634088	79.36269074	0.267660196	0.163497235	0.110595191	0.238379899	0.254886531	0.19276247	0.604314124	0.265018884	0.940328568	0.505816609	0.302025842	0.232819437	0.518655677	0.364502336	0.398977359	0.597109427	0.485644377	0.419323098	1.049257049	0.7571599	0.687293958	0.497229266	0.537757777	0.544712451	0.545410569	0.21788848	0.377633238	0.046291889	0.101311389	0.44994875	0.286917233	0.71449547	0.672481297	0.250310295	0.391776063	0.148263979	0.140645732	0.349348217	0.157680004	0.221393279	0.198451435	0.267771415	0.442501448	0.328941534	0.232688161	0.506750362	0.273880383
PI(36:1)	0.038016759	0.04487383	0.301210001	0.113559074	0.264803564	0.144959856	0.162396384	0.179194873	0.22553788	0.300418027	0.149260964	0.26642139	0.059949498	0.139107475	0.231743202	0.166258896	0.071214307	0.097882303	0.042042826	0.131172148	0.103997263	0.115555725	0.028621121	0.113119036	0.157179579	0.258874528	0.106518041	0.290765703	0.077088155	0.182336441	0.041972737	0.160267997	0.247204412	0.113836401	0.081252999	0.055414836	0.073147903	0.034981508	0.062651279	0.0853187	0.057277036	0.052864907	0.188201985	0.062931529	0.039851026	0.118533015	0.061145937	0.057071166	0.063839719	0.056100066	0.09086234	0.187503161	0.086123344	0.066667523	0.133733474	0.080436073	0.139570944	0.105864713	0.08873506	0.089006407	0.134077592	0.055924026	0.188164102	0.031805905	0.579735632	0.091443006	0.119251174	0.076874083	0.135062728	0.313168765	0.037615167	0.065995953	0.1124202	0.066449304	0.057960961	0.073503208	0.135391314	0.049994003	0.112927809	0.195442303	0.037097891	0.060999177	0.050622382	0.55270252	0.187647363	0.197891651	0.161112557	0.081945363	0.10151572	0.145673474	0.144006827	0.0668913	0.181104781	0.160947426	0.11772636	0.065325734	0.1906839	0.131614739	0.093597618	0.098379729	0.098301177	0.231014788	0.186483092	0.145483457	0.057759446	0.133880694	0.165527099	22.87508645	0.205913298	0.138318694	0.103886593	0.067043361	0.043490906	0.071538347	0.120286274	0.074675181	0.145418461	0.081637143	0.051884697	0.124046659	0.135111858	0.080753406	0.104290906	0.058340935	0.08345304	0.106794198	0.259161604	0.461479148	0.208961797	0.18449427	0.064683157	0.11713907	0.062112267	0.156086806	0.29766702	0.028850045	0.046265776	0.344394326	0.103483841	0.241400585	0.09739075	0.093553521	0.123069007	0.087322516	0.055361894	0.171814896	0.114398281	0.114744201	0.091729131	0.120496382	0.318256392	0.078039751	0.061493982	0.113550678	0.16759447
PI(36:2)	0.322834746	0.16574719	0.668035492	0.341993566	0.73387182	0.421223144	0.641991013	0.392740695	0.632900349	0.451741436	0.472318195	0.630961326	0.34593983	0.339118465	0.497458303	0.42850321	0.582276075	0.265332547	0.355764438	0.426206766	0.290174622	0.258682503	0.274965315	0.478085974	0.461792837	0.392786891	0.178799206	0.467758787	0.390606045	0.27390735	0.183423688	0.340479701	0.784430456	0.221736974	0.127999035	0.172305331	0.317648759	0.200684809	0.270161401	0.353715393	0.286191188	0.401012915	0.840873417	0.284579638	0.184102775	0.406425552	0.469736722	0.430009178	0.389261021	0.391480942	0.327907806	0.530241003	0.425701154	0.609676181	0.393045177	0.429210979	0.251374305	0.557242599	0.243928362	0.259852405	0.465969296	0.144589501	0.531001377	0.143078743	2.618627539	0.36924834	0.508570445	0.22742754	0.243222951	0.438676092	0.35860604	0.340309077	0.338585825	0.326294171	0.531453996	0.257155572	0.370933914	0.356164109	0.448389325	0.95880275	0.210715256	0.266778973	0.116839909	1.163308314	0.140992655	0.388756074	0.456934104	0.284472464	0.256573758	0.344733565	0.421080748	0.285121922	0.420706323	0.247742621	0.370890279	0.134646887	0.412503926	0.342370572	0.351453887	0.224512934	0.340966682	0.678569891	0.687914338	0.459669259	0.246508896	0.448792684	0.361124132	95.97947149	0.462544338	0.40022289	0.285699611	0.271480601	0.246941825	0.428961456	1.178135817	0.498207686	1.303782752	0.538014447	0.295998967	0.58271869	0.730904411	0.201873882	0.262815187	0.268567927	0.26494837	0.287080522	0.724036132	1.530168353	0.669956719	0.401263652	0.348984834	0.384644506	0.280555496	0.237570809	1.420956104	0.13478196	0.182395236	1.26088928	0.530541682	0.595927918	0.395853418	0.399190556	0.805312199	0.218735699	0.217529498	0.429085867	0.213529786	0.371736325	0.229146144	0.408107319	0.818631973	0.392241965	0.265110545	0.594045014	0.341487577
