Input name	RefMet_ID	Formula	Exact mass	Super class	Main class	Sub class	PubChem_CID	ChEBI_ID	HMDB_ID	LM_ID	KEGG_ID	INCHI_KEY	SMILES	Standardized name	ChEBI_ID_Step1_reactome	Reactome_Pathways_Step1	KEGG_Compounds_Step1	KEGG_Pathways_Step1	CHEBI_Exact_From_Names	CHEBI_Fuzzy_From_Names	CHEBI_From_Names_All	CHEBI_ID_Step2	KEGG_Exact_From_Names	KEGG_Fuzzy_From_Names	KEGG_From_Names_All	KEGG_ID_Step2	ChEBI_ID_Step2_reactome	Reactome_Pathways_Step2	KEGG_Compounds_Step2	KEGG_Pathways_Step2	CHEBI_RO_Equivalents	CHEBI_ID_Step3	KEGG_ID_Step3	ChEBI_ID_Step3_reactome	Reactome_Pathways_Step3	KEGG_Compounds_Step3	KEGG_Pathways_Step3	CHEBI_is_a_Equivalents	CHEBI_ID_Step4	KEGG_ID_Step4	ChEBI_ID_Step4_reactome	Reactome_Pathways_Step4	KEGG_Compounds_Step4	KEGG_Pathways_Step4	CHEBI_IsA_Generalisation	Reactome_Pathways_IsA_Generalisation	n_pathways_isa_generalisation
DG(18:1_20:4)	RM0034180	C41H70O5	642.5223	Glycerolipids	Diradylglycerols	DAG								DG 18:1_20:4																																	0
TG(16:0_22:0_18:1)	RM0104628	C59H112O6	916.8459	Glycerolipids	Triradylglycerols	TAG								TG 16:0_18:1_22:0																																	0
2-Allyl-1,4-dimethoxybenzene	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:167412	CHEBI:167412	CHEBI:167412	CHEBI:167412										CHEBI:167412							CHEBI:167412								0
LPE(20:4)	RM0097815	C25H44NO7P	501.2855	Glycerophospholipids	Glycerophosphoethanolamines	LPE								LPE 20:4					CHEBI:64569,CHEBI:64395	CHEBI:64395,CHEBI:64569,CHEBI:64569	CHEBI:64569,CHEBI:64395	CHEBI:64395,CHEBI:64569										CHEBI:64395,CHEBI:64569						CHEBI:72741,CHEBI:72742,CHEBI:72746,CHEBI:76091,CHEBI:136143	CHEBI:64395,CHEBI:64569,CHEBI:72741,CHEBI:72742,CHEBI:72746,CHEBI:76091,CHEBI:136143						CHEBI:29017,CHEBI:36314	R-HSA-1482788,R-HSA-1482798,R-HSA-1482839,R-HSA-1483152	4
CAR(18:1)	RM0153915	C25H47NO4	425.3505	Fatty Acyls	Fatty esters	Acyl carnitines								CAR 18:1																																	0
ST(27:1;O;S)	RM0011849	C27H46O4S	466.3117	Sterol Lipids	Sterol/Bile acid conjugates(In-silico)	Sulfate conjugates(In-silico)								ST 27:1;O;S					CHEBI:228715	CHEBI:228715	CHEBI:228715	CHEBI:228715										CHEBI:228715							CHEBI:228715						CHEBI:35341	R-HSA-196071	1
TG(15:0_18:1_18:2)	RM0025561	C54H98O6	842.7363	Glycerolipids	Triradylglycerols	TAG								TG 15:0_18:1_18:2																																	0
DG(16:0_24:6)	RM0174288	C43H72O5	668.5380	Glycerolipids	Diradylglycerols	DAG								DG 16:0_24:6																																	0
Glycerol monostearate	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:75456	CHEBI:75456	CHEBI:75456	CHEBI:75456										CHEBI:75456							CHEBI:75456						CHEBI:17389	R-HSA-1482883,R-HSA-163560,R-HSA-75109	3
CE(16:0)	RM0135709	C43H76O2	624.5845	Sterol Lipids	Sterol esters	Chol. esters	246520	CHEBI:3663	HMDB0000885	LMST01020005	C11251	BBJQPKLGPMQWBU-JADYGXMDSA-N	CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@H]23)C1	CE 16:0					CHEBI:191864,CHEBI:3663	CHEBI:191864,CHEBI:191864,CHEBI:3663	CHEBI:191864,CHEBI:3663	CHEBI:3663,CHEBI:191864	C11251	C11251	C11251	C11251						CHEBI:3663,CHEBI:191864	C11251						CHEBI:3663,CHEBI:191864	C11251					CHEBI:17002	R-HSA-163560,R-HSA-192456,R-HSA-202733,R-HSA-211945,R-HSA-2168880,R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-3000497,R-HSA-432142,R-HSA-5686938,R-HSA-8856825,R-HSA-8856828,R-HSA-8866423,R-HSA-8963888,R-HSA-8963896,R-HSA-8963901,R-HSA-8964011,R-HSA-8964026,R-HSA-8964038,R-HSA-8964041,R-HSA-8964046,R-HSA-8964058,R-HSA-8964572,R-HSA-9707616,R-HSA-975634,R-HSA-9918432,R-HSA-9918481,R-HSA-9918487,R-HSA-9920588,R-HSA-9920951	31
TG(16:0_18:0_18:0)	RM0112573	C55H106O6	862.7989	Glycerolipids	Triradylglycerols	TAG								TG 16:0_18:0_18:0																																	0
(Z)-Oleic Acid	-	-	-	-	-	-	-		-	-		-	-	-																																	0
CAR(18:2)	RM0154158	C25H45NO4	423.3349	Fatty Acyls	Fatty esters	Acyl carnitines								CAR 18:2																																	0
TG(16:0_17:1_18:1)	RM0064507	C54H100O6	844.7520	Glycerolipids	Triradylglycerols	TAG								TG 16:0_17:1_18:1																																	0
Xylitol	RM0034160	C5H12O5	152.0685	Carbohydrates	Monosaccharides	Sugar alcohols	6912	CHEBI:17151	HMDB0002917		C00379	HEBKCHPVOIAQTA-SCDXWVJYSA-N	C([C@@H]([C@H]([C@@H](CO)O)O)O)O	Xylitol	CHEBI:17151	R-HSA-5661270	C00379	map01100,map00040,map02010	CHEBI:17151,CHEBI:17151	CHEBI:17151,CHEBI:17151	CHEBI:17151,CHEBI:17151	CHEBI:17151	C00379	C00379	C00379	C00379	CHEBI:17151	R-HSA-5661270	C00379	map01100,map00040,map02010		CHEBI:17151	C00379	CHEBI:17151	R-HSA-5661270	C00379	map01100,map00040,map02010		CHEBI:17151	C00379	CHEBI:17151	R-HSA-5661270	C00379	map01100,map00040,map02010			0
TG(16:0_17:0_18:1)	RM0064501	C54H102O6	846.7676	Glycerolipids	Triradylglycerols	TAG								TG 16:0_17:0_18:1																																	0
bromo-Cycloheptane	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183290	CHEBI:183290	CHEBI:183290	CHEBI:183290										CHEBI:183290							CHEBI:183290								0
PC(O-38:8)	RM0052191	C46H78NO7P	787.5516	Glycerophospholipids	Glycerophosphocholines	O-PC								PC O-38:8																																	0
LPC(18:2/0:0)	RM0134486	C26H50NO7P	519.3325	Glycerophospholipids	Glycerophosphocholines	LPC								LPC 18:2/0:0					CHEBI:136082,CHEBI:28733,CHEBI:91309	CHEBI:136082,CHEBI:28733,CHEBI:91309	CHEBI:136082,CHEBI:28733,CHEBI:91309	CHEBI:28733,CHEBI:91309,CHEBI:136082	C04100	C04100	C04100	C04100						CHEBI:28733,CHEBI:91309,CHEBI:136082	C04100						CHEBI:28733,CHEBI:91309,CHEBI:136082	C04100					CHEBI:58168,CHEBI:60479	R-HSA-111995,R-HSA-1482839,R-HSA-1483115,R-HSA-2142753,R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-5686938,R-HSA-6814848	9
1,2-Cyclohexanedicarboxylic acid, nonyl 4-octyl ester	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183264	CHEBI:183264	CHEBI:183264	CHEBI:183264										CHEBI:183264							CHEBI:183264								0
(1-butylheptyl)-Benzene	-	-	-	-	-	-	-		-	-		-	-	-																																	0
PE(P-18:1_20:4)	RM0054420	C43H76NO7P	749.5359	Glycerophospholipids	Glycerophosphoethanolamines	O-PE								PE P-18:1/20:4					CHEBI:167292,CHEBI:85021	CHEBI:167292,CHEBI:167292,CHEBI:85021	CHEBI:167292,CHEBI:85021	CHEBI:85021,CHEBI:167292										CHEBI:85021,CHEBI:167292							CHEBI:85021,CHEBI:167292						CHEBI:17476	R-HSA-1482788	1
PC(O-44:4)	RM0097434	C52H98NO7P	879.7081	Glycerophospholipids	Glycerophosphocholines	O-PC								PC O-44:4					CHEBI:67084,CHEBI:89996,CHEBI:89998	CHEBI:67084,CHEBI:67084,CHEBI:89996,CHEBI:89998	CHEBI:67084,CHEBI:89996,CHEBI:89998	CHEBI:67084,CHEBI:89996,CHEBI:89998										CHEBI:67084,CHEBI:89996,CHEBI:89998						CHEBI:86456	CHEBI:67084,CHEBI:86456,CHEBI:89996,CHEBI:89998						CHEBI:36313	R-HSA-1482788	1
Erythrono-1,4-lactone	RM0135945	C4H6O4	118.0266	Organoheterocyclic compounds	Lactones	Gamma butyrolactones	5325915	CHEBI:87625	HMDB0000349			SGMJBNSHAZVGMC-PWNYCUMCSA-N	C1[C@H]([C@H](C(=O)O1)O)O	Erythrono-1,4-lactone					CHEBI:87625	CHEBI:87625	CHEBI:87625	CHEBI:87625										CHEBI:87625							CHEBI:87625								0
TG(10:0_18:1_18:2)	RM0067226	C49H88O6	772.6581	Glycerolipids	Triradylglycerols	TAG								TG 10:0_18:1_18:2																																	0
(R*,S*)-2,3-Dihydroxybutanoic acid	-	-	-	-	-	-	-		-	-		-	-	-																																	0
PE(18:0_18:1)	RM0134779	C41H80NO8P	745.5622	Glycerophospholipids	Glycerophosphoethanolamines	PE								PE 18:0_18:1					CHEBI:167263	CHEBI:167263,CHEBI:167263	CHEBI:167263	CHEBI:167263										CHEBI:167263							CHEBI:167263						CHEBI:36314	R-HSA-1482788	1
DG(18:0_26:6)	RM0174354	C47H80O5	724.6006	Glycerolipids	Diradylglycerols	DAG								DG 18:0_26:6																																	0
PE(P-18:0_20:4)	RM0017454	C43H78NO7P	751.5516	Glycerophospholipids	Glycerophosphoethanolamines	O-PE								PE P-18:0/20:4					CHEBI:167289	CHEBI:136212,CHEBI:167289,CHEBI:167289,CHEBI:79207	CHEBI:167289,CHEBI:136212,CHEBI:79207	CHEBI:79207,CHEBI:136212,CHEBI:167289									CHEBI:78342	CHEBI:78342,CHEBI:79207,CHEBI:136212,CHEBI:167289							CHEBI:78342,CHEBI:79207,CHEBI:136212,CHEBI:167289						CHEBI:17476	R-HSA-1482788	1
SM(16:1;2O/14:0)	RM0059999	C35H71N2O6P	646.5050	Sphingolipids	Phosphosphingolipids	SM	134727802			LMSP03019A6B		DRWSEQAGTUUHBS-FEBLJDHQSA-N	CCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCC)O	SM 16:1;O2/14:0																																	0
TG(18:0_18:0_18:1)	RM0110429	C57H108O6	888.8146	Glycerolipids	Triradylglycerols	TAG								TG 18:0_18:0_18:1																																	0
TG(18:0_18:1_22:4)	RM0113047	C61H108O6	936.8146	Glycerolipids	Triradylglycerols	TAG								TG 18:0_18:1_22:4																																	0
beta-D-Galactofuranose	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:59497	CHEBI:59497	CHEBI:59497	CHEBI:59497										CHEBI:59497							CHEBI:59497								0
DG(40:2)	RM0035089	C43H80O5	676.6006	Glycerolipids	Diradylglycerols	DAG								DG 40:2					CHEBI:172391	CHEBI:172391,CHEBI:172391	CHEBI:172391	CHEBI:172391										CHEBI:172391							CHEBI:172391						CHEBI:18035	R-HSA-112043,R-HSA-1250196,R-HSA-192456,R-HSA-202424,R-HSA-202433,R-HSA-2029485,R-HSA-2871809,R-HSA-2871837,R-HSA-418890,R-HSA-5218921,R-HSA-5607764,R-HSA-6809371,R-HSA-8963889,R-HSA-8963901,R-HSA-8964058,R-HSA-9027277,R-HSA-9648002,R-HSA-9664323,R-HSA-9680350,R-HSA-975634	20
TG(15:0_16:0_24:0)	RM0063828	C58H112O6	904.8459	Glycerolipids	Triradylglycerols	TAG								TG 15:0_16:0_24:0																																	0
Dopamine, N,N-dimethyl-, dimethyl ether	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183295	CHEBI:183295	CHEBI:183295	CHEBI:183295										CHEBI:183295							CHEBI:183295								0
PE(18:2_18:2)	RM0008639	C41H74NO8P	739.5152	Glycerophospholipids	Glycerophosphoethanolamines	PE								PE 18:2/18:2						CHEBI:136176,CHEBI:84846,CHEBI:84848	CHEBI:136176,CHEBI:84846,CHEBI:84848	CHEBI:84846,CHEBI:84848,CHEBI:136176									CHEBI:172403	CHEBI:84846,CHEBI:84848,CHEBI:136176,CHEBI:172403							CHEBI:84846,CHEBI:84848,CHEBI:136176,CHEBI:172403						CHEBI:36314	R-HSA-1482788	1
3,4-Dimethoxymandelic acid	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183277	CHEBI:183277	CHEBI:183277	CHEBI:183277										CHEBI:183277							CHEBI:183277								0
SM(36:2;2O)	RM0134100	C41H81N2O6P	728.5832	Sphingolipids	Phosphosphingolipids	SM								SM 36:2;O2																																	0
PE(P-16:0_18:2)	RM0134762	C39H74NO7P	699.5203	Glycerophospholipids	Glycerophosphoethanolamines	O-PE								PE P-16:0/18:2					CHEBI:167284	CHEBI:136189,CHEBI:167284,CHEBI:167284,CHEBI:84532	CHEBI:167284,CHEBI:136189,CHEBI:84532	CHEBI:84532,CHEBI:136189,CHEBI:167284									CHEBI:133649	CHEBI:84532,CHEBI:133649,CHEBI:136189,CHEBI:167284							CHEBI:84532,CHEBI:133649,CHEBI:136189,CHEBI:167284						CHEBI:17476	R-HSA-1482788	1
2,2'-Bipyridine	RM0200329	C10H8N2	156.0687	Organoheterocyclic compounds	Pyridines	Bipyridines and oligopyridines	1474	CHEBI:30351	HMDB0245352			ROFVEXUMMXZLPA-UHFFFAOYSA-N	c1ccnc(c1)c1ccccn1	2,2'-Bipyridine					CHEBI:30351	CHEBI:30351	CHEBI:30351	CHEBI:30351										CHEBI:30351							CHEBI:30351								0
TG(16:0_17:0_18:0)	RM0022669	C54H104O6	848.7833	Glycerolipids	Triradylglycerols	TAG								TG 16:0_17:0_18:0																																	0
2,5-Dimethoxyphenol	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183271,CHEBI:183271	CHEBI:183271,CHEBI:183271	CHEBI:183271	CHEBI:183271										CHEBI:183271							CHEBI:183271								0
PC(O-36:4)	RM0017345	C44H82NO7P	767.5829	Glycerophospholipids	Glycerophosphocholines	O-PC								PC O-36:4					CHEBI:67064,CHEBI:89866,CHEBI:89903	CHEBI:67064,CHEBI:67064,CHEBI:89866,CHEBI:89903	CHEBI:67064,CHEBI:89866,CHEBI:89903	CHEBI:67064,CHEBI:89866,CHEBI:89903										CHEBI:67064,CHEBI:89866,CHEBI:89903						CHEBI:55430,CHEBI:138448,CHEBI:167217	CHEBI:55430,CHEBI:67064,CHEBI:89866,CHEBI:89903,CHEBI:138448,CHEBI:167217						CHEBI:36313	R-HSA-1482788	1
DG(28:2)	RM0004418	C31H56O5	508.4128	Glycerolipids	Diradylglycerols	DAG								DG 28:2					CHEBI:134285	CHEBI:134285	CHEBI:134285	CHEBI:134285										CHEBI:134285							CHEBI:134285						CHEBI:18035	R-HSA-112043,R-HSA-1250196,R-HSA-192456,R-HSA-202424,R-HSA-202433,R-HSA-2029485,R-HSA-2871809,R-HSA-2871837,R-HSA-418890,R-HSA-5218921,R-HSA-5607764,R-HSA-6809371,R-HSA-8963889,R-HSA-8963901,R-HSA-8964058,R-HSA-9027277,R-HSA-9648002,R-HSA-9664323,R-HSA-9680350,R-HSA-975634	20
TG(16:0_16:0_18:1)	RM0134321	C53H100O6	832.7520	Glycerolipids	Triradylglycerols	TAG								TG 16:0_16:0_18:1					CHEBI:167298	CHEBI:167298,CHEBI:167298	CHEBI:167298	CHEBI:167298										CHEBI:167298							CHEBI:167298						CHEBI:17855	R-HSA-1482883,R-HSA-163560,R-HSA-192456,R-HSA-202733,R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-3000497,R-HSA-432142,R-HSA-5686938,R-HSA-6809371,R-HSA-75109,R-HSA-8856825,R-HSA-8856828,R-HSA-8866423,R-HSA-8963888,R-HSA-8963889,R-HSA-8963901,R-HSA-8964011,R-HSA-8964026,R-HSA-8964038,R-HSA-8964041,R-HSA-8964046,R-HSA-8964058,R-HSA-8964572,R-HSA-9707616,R-HSA-975634,R-HSA-9918432,R-HSA-9918481,R-HSA-9918487,R-HSA-9920588,R-HSA-9920951	32
D-(+)-Ribono-1,4-lactone	RM0155880	C5H8O5	148.0372	Carbohydrates	Monosaccharides	Pentoses	111064	CHEBI:74168	HMDB0001900		C02674	CUOKHACJLGPRHD-BXXZVTAOSA-N	C([C@@H]1[C@H]([C@H](C(=O)O1)O)O)O	Ribonolactone					CHEBI:37434,CHEBI:74168	CHEBI:37434,CHEBI:74168	CHEBI:37434,CHEBI:74168	CHEBI:37434,CHEBI:74168	C02674	C02674	C02674	C02674						CHEBI:37434,CHEBI:74168	C02674					CHEBI:17281	CHEBI:17281,CHEBI:37434,CHEBI:74168	C02674							0
TG(16:1_17:1_18:2)	RM0070383	C54H96O6	840.7207	Glycerolipids	Triradylglycerols	TAG								TG 16:1_17:1_18:2																																	0
Palmitic acid, 4-hydroxybutyl ester	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183298	CHEBI:183298	CHEBI:183298	CHEBI:183298										CHEBI:183298							CHEBI:183298						CHEBI:18059	R-HSA-1222556,R-HSA-1369062,R-HSA-5682294,R-HSA-804914,R-HSA-8941413	5
CE(18:1)	RM0138765	C45H78O2	650.6002	Sterol Lipids	Sterol esters	Chol. esters								CE 18:1					CHEBI:183800,CHEBI:132001,CHEBI:46898	CHEBI:132001,CHEBI:183800,CHEBI:183800,CHEBI:46898	CHEBI:183800,CHEBI:132001,CHEBI:46898	CHEBI:46898,CHEBI:132001,CHEBI:183800	C14641	C14641	C14641	C14641						CHEBI:46898,CHEBI:132001,CHEBI:183800	C14641					CHEBI:46900,CHEBI:46902,CHEBI:88768,CHEBI:152049,CHEBI:234184	CHEBI:46898,CHEBI:46900,CHEBI:46902,CHEBI:88768,CHEBI:132001,CHEBI:152049,CHEBI:183800,CHEBI:234184	C14641					CHEBI:17002	R-HSA-163560,R-HSA-192456,R-HSA-202733,R-HSA-211945,R-HSA-2168880,R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-3000497,R-HSA-432142,R-HSA-5686938,R-HSA-8856825,R-HSA-8856828,R-HSA-8866423,R-HSA-8963888,R-HSA-8963896,R-HSA-8963901,R-HSA-8964011,R-HSA-8964026,R-HSA-8964038,R-HSA-8964041,R-HSA-8964046,R-HSA-8964058,R-HSA-8964572,R-HSA-9707616,R-HSA-975634,R-HSA-9918432,R-HSA-9918481,R-HSA-9918487,R-HSA-9920588,R-HSA-9920951	31
DG(18:0_18:1)	RM0035650	C39H74O5	622.5536	Glycerolipids	Diradylglycerols	DAG								DG 18:0_18:1																																	0
PC(18:0_20:3)	RM0170562	C46H86NO8P	811.6091	Glycerophospholipids	Glycerophosphocholines	PC								PC 18:0_20:3																																	0
TG(17:0_18:0_18:1)	RM0031666	C56H106O6	874.7989	Glycerolipids	Triradylglycerols	TAG								TG 17:0_18:0_18:1																																	0
PC(17:0_20:3)	RM0011279	C45H84NO8P	797.5935	Glycerophospholipids	Glycerophosphocholines	PC								PC 17:0_20:3																																	0
TG(16:0_16:0_18:0)	RM0134320	C53H102O6	834.7676	Glycerolipids	Triradylglycerols	TAG								TG 16:0_16:0_18:0					CHEBI:167297	CHEBI:167297,CHEBI:167297	CHEBI:167297	CHEBI:167297										CHEBI:167297							CHEBI:167297						CHEBI:17855	R-HSA-1482883,R-HSA-163560,R-HSA-192456,R-HSA-202733,R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-3000497,R-HSA-432142,R-HSA-5686938,R-HSA-6809371,R-HSA-75109,R-HSA-8856825,R-HSA-8856828,R-HSA-8866423,R-HSA-8963888,R-HSA-8963889,R-HSA-8963901,R-HSA-8964011,R-HSA-8964026,R-HSA-8964038,R-HSA-8964041,R-HSA-8964046,R-HSA-8964058,R-HSA-8964572,R-HSA-9707616,R-HSA-975634,R-HSA-9918432,R-HSA-9918481,R-HSA-9918487,R-HSA-9920588,R-HSA-9920951	32
Glutamine	RM0012560	C5H10N2O3	146.0691	Organic acids	Amino acids and peptides	Amino acids	5961	CHEBI:18050	HMDB0000641		C00064	ZDXPYRJPNDTMRX-VKHMYHEASA-N	C(CC(=O)N)[C@@H](C(=O)O)N	Glutamine			C00064	map01100,map01110,map01120,map01230,map01232,map01240,map00630,map00910,map00230,map00240,map00250,map00220,map00470,map00750,map01060,map00970,map02010,map02020,map04974,map04978,map04964,map04724,map04727,map04382,map05230	CHEBI:18050,CHEBI:28300,CHEBI:28300	CHEBI:18050,CHEBI:28300,CHEBI:28300	CHEBI:18050,CHEBI:28300,CHEBI:28300	CHEBI:18050,CHEBI:28300	C00064,C00303	C00064,C00303	C00064,C00303	C00064,C00303			C00064	map01100,map01110,map01120,map01230,map01232,map01240,map00630,map00910,map00230,map00240,map00250,map00220,map00470,map00750,map01060,map00970,map02010,map02020,map04974,map04978,map04964,map04724,map04727,map04382,map05230	CHEBI:17061,CHEBI:32665,CHEBI:32666,CHEBI:32672,CHEBI:32673,CHEBI:32678,CHEBI:32679,CHEBI:58000,CHEBI:58359	CHEBI:17061,CHEBI:18050,CHEBI:28300,CHEBI:32665,CHEBI:32666,CHEBI:32672,CHEBI:32673,CHEBI:32678,CHEBI:32679,CHEBI:58000,CHEBI:58359	C00064,C00303,C00819	CHEBI:58359	R-HSA-177162,R-HSA-196807,R-HSA-210455,R-HSA-210500,R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-4085023,R-HSA-442660,R-HSA-446210,R-HSA-499943,R-HSA-500753,R-HSA-5619044,R-HSA-5628897,R-HSA-5659735,R-HSA-73817,R-HSA-8963693,R-HSA-8964539,R-HSA-9748787	C00064,C00819	map01100,map01110,map01120,map01230,map01232,map01240,map00630,map00910,map00230,map00240,map00250,map00220,map00470,map00750,map01060,map00970,map02010,map02020,map04974,map04978,map04964,map04724,map04727,map04382,map05230,map01100,map00470		CHEBI:17061,CHEBI:18050,CHEBI:28300,CHEBI:32665,CHEBI:32666,CHEBI:32672,CHEBI:32673,CHEBI:32678,CHEBI:32679,CHEBI:58000,CHEBI:58359	C00064,C00303,C00819	CHEBI:58359	R-HSA-177162,R-HSA-196807,R-HSA-210455,R-HSA-210500,R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-4085023,R-HSA-442660,R-HSA-446210,R-HSA-499943,R-HSA-500753,R-HSA-5619044,R-HSA-5628897,R-HSA-5659735,R-HSA-73817,R-HSA-8963693,R-HSA-8964539,R-HSA-9748787	C00064,C00819	map01100,map01110,map01120,map01230,map01232,map01240,map00630,map00910,map00230,map00240,map00250,map00220,map00470,map00750,map01060,map00970,map02010,map02020,map04974,map04978,map04964,map04724,map04727,map04382,map05230,map01100,map00470			0
PE(18:1_18:1)	RM0134757	C41H78NO8P	743.5465	Glycerophospholipids	Glycerophosphoethanolamines	PE								PE 18:1/18:1					CHEBI:141591	CHEBI:136170,CHEBI:84839,CHEBI:84844,CHEBI:84845,CHEBI:141591,CHEBI:141591	CHEBI:136170,CHEBI:84839,CHEBI:84844,CHEBI:84845,CHEBI:141591	CHEBI:84839,CHEBI:84844,CHEBI:84845,CHEBI:136170,CHEBI:141591										CHEBI:84839,CHEBI:84844,CHEBI:84845,CHEBI:136170,CHEBI:141591						CHEBI:145846	CHEBI:84839,CHEBI:84844,CHEBI:84845,CHEBI:136170,CHEBI:141591,CHEBI:145846						CHEBI:36314	R-HSA-1482788	1
TG(18:1_18:1_20:1)	RM0117282	C59H108O6	912.8146	Glycerolipids	Triradylglycerols	TAG								TG 18:1_18:1_20:1																																	0
PC(18:0_18:1)	RM0171088	C44H86NO8P	787.6091	Glycerophospholipids	Glycerophosphocholines	PC								PC 18:0_18:1					CHEBI:167255	CHEBI:167255,CHEBI:167255	CHEBI:167255	CHEBI:167255										CHEBI:167255							CHEBI:167255						CHEBI:57643	R-HSA-111995,R-HSA-1369062,R-HSA-1482788,R-HSA-1482798,R-HSA-1482839,R-HSA-1483101,R-HSA-1483148,R-HSA-1483166,R-HSA-1483191,R-HSA-1483196,R-HSA-1660661,R-HSA-2029485,R-HSA-2142753,R-HSA-382556,R-HSA-5678771,R-HSA-5683678,R-HSA-5683826,R-HSA-5688399,R-HSA-6811436,R-HSA-8964058,R-HSA-9680350	21
Tridecane	RM0135031	C13H28	184.2191	Fatty Acyls	Hydrocarbons	Hydrocarbons	12388	CHEBI:35998	HMDB0034284	LMFA11000001	C13834	IIYFAKIEWZDVMP-UHFFFAOYSA-N	CCCCCCCCCCCCC	Tridecane					CHEBI:35998,CHEBI:35998,CHEBI:35998	CHEBI:35998,CHEBI:35998,CHEBI:35998	CHEBI:35998,CHEBI:35998,CHEBI:35998	CHEBI:35998	C13834	C13834	C13834	C13834						CHEBI:35998	C13834						CHEBI:35998	C13834							0
Caffeine	RM0032992	C8H10N4O2	194.0804	Nucleic acids	Purines	Xanthines	2519	CHEBI:27732	HMDB0001847		C07481	RYYVLZVUVIJVGH-UHFFFAOYSA-N	Cn1cnc2c1c(=O)n(C)c(=O)n2C	Caffeine	CHEBI:27732	R-HSA-211957,R-HSA-418594,R-HSA-420499,R-HSA-9717207,R-HSA-9717207	C07481	map01100,map01110,map01120,map00232,map01060,map01065	CHEBI:27732,CHEBI:27732,CHEBI:27732	CHEBI:27732,CHEBI:27732,CHEBI:27732	CHEBI:27732,CHEBI:27732,CHEBI:27732	CHEBI:27732	C07481	C07481	C07481	C07481	CHEBI:27732	R-HSA-211957,R-HSA-418594,R-HSA-420499,R-HSA-9717207,R-HSA-9717207	C07481	map01100,map01110,map01120,map00232,map01060,map01065		CHEBI:27732	C07481	CHEBI:27732	R-HSA-211957,R-HSA-418594,R-HSA-420499,R-HSA-9717207,R-HSA-9717207	C07481	map01100,map01110,map01120,map00232,map01060,map01065		CHEBI:27732	C07481	CHEBI:27732	R-HSA-211957,R-HSA-418594,R-HSA-420499,R-HSA-9717207,R-HSA-9717207	C07481	map01100,map01110,map01120,map00232,map01060,map01065			0
